Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_44_137,VGND,li1,69.2300,130.5600,0.000325
FILLER_44_129,VGND,li1,65.0900,130.5600,0.000307
FILLER_44_121,VGND,li1,63.0200,130.5600,0.000297
FILLER_44_109,VGND,li1,58.4200,130.5600,0.000274
FILLER_44_97,VGND,li1,52.9000,130.5600,0.000240
FILLER_44_90,VGND,li1,47.6100,130.5600,0.000217
FILLER_44_80,VGND,li1,43.2400,130.5600,0.000186
FILLER_44_68,VGND,li1,39.5600,130.5600,0.000171
FILLER_44_56,VGND,li1,34.0400,130.5600,0.000137
FILLER_44_52,VGND,li1,29.6700,130.5600,0.000098
FILLER_44_46,VGND,li1,28.0600,130.5600,0.000098
FILLER_44_37,VGND,li1,23.0000,130.5600,0.000081
FILLER_44_29,VGND,li1,20.7000,130.5600,0.000085
FILLER_44_22,VGND,li1,17.0200,130.5600,0.000087
FILLER_43_308,VGND,li1,147.8900,130.5600,0.000473
FILLER_43_281,VGND,li1,136.6200,130.5600,0.000470
FILLER_43_279,VGND,li1,134.0900,130.5600,0.000469
FILLER_43_267,VGND,li1,131.1000,130.5600,0.000468
FILLER_43_233,VGND,li1,113.1600,130.5600,0.000445
FILLER_43_225,VGND,li1,110.8600,130.5600,0.000441
FILLER_43_221,VGND,li1,107.8700,130.5600,0.000435
FILLER_43_213,VGND,li1,105.3400,130.5600,0.000431
FILLER_43_196,VGND,li1,98.4400,130.5600,0.000414
FILLER_43_184,VGND,li1,92.9200,130.5600,0.000399
FILLER_43_172,VGND,li1,87.4000,130.5600,0.000387
FILLER_43_167,VGND,li1,82.5700,130.5600,0.000375
FILLER_43_152,VGND,li1,75.6700,130.5600,0.000346
FILLER_43_146,VGND,li1,74.0600,130.5600,0.000346
FILLER_43_113,VGND,li1,58.8800,130.5600,0.000274
FILLER_43_106,VGND,li1,55.6600,130.5600,0.000259
FILLER_43_79,VGND,li1,42.0900,130.5600,0.000186
FILLER_43_53,VGND,li1,30.5900,130.5600,0.000115
FILLER_43_45,VGND,li1,28.0600,130.5600,0.000098
FILLER_43_24,VGND,li1,17.0200,130.5600,0.000087
FILLER_43_6,VGND,li1,10.1200,130.5600,0.000092
FILLER_42_309,VGND,li1,148.1200,125.1200,0.000728
FILLER_42_263,VGND,li1,128.3400,125.1200,0.000706
FILLER_42_241,VGND,li1,116.6100,125.1200,0.000689
FILLER_42_233,VGND,li1,114.5400,125.1200,0.000686
FILLER_42_221,VGND,li1,109.9400,125.1200,0.000677
FILLER_42_209,VGND,li1,104.4200,125.1200,0.000670
FILLER_42_197,VGND,li1,98.9000,125.1200,0.000653
FILLER_42_192,VGND,li1,94.7600,125.1200,0.000640
FILLER_42_174,VGND,li1,87.4000,125.1200,0.000610
FILLER_42_162,VGND,li1,82.8000,125.1200,0.000587
FILLER_42_139,VGND,li1,69.6900,125.1200,0.000506
FILLER_42_135,VGND,li1,68.5400,125.1200,0.000506
FILLER_42_20,VGND,li1,14.9500,125.1200,0.000143
FILLER_42_6,VGND,li1,8.7400,125.1200,0.000146
FILLER_41_308,VGND,li1,147.8900,125.1200,0.000728
FILLER_41_281,VGND,li1,135.4700,125.1200,0.000716
FILLER_41_273,VGND,li1,131.5600,125.1200,0.000710
FILLER_41_261,VGND,li1,128.3400,125.1200,0.000706
FILLER_41_249,VGND,li1,120.9800,125.1200,0.000694
FILLER_41_237,VGND,li1,117.3000,125.1200,0.000689
FILLER_41_225,VGND,li1,111.7800,125.1200,0.000681
FILLER_41_205,VGND,li1,100.5100,125.1200,0.000653
FILLER_41_198,VGND,li1,97.0600,125.1200,0.000647
FILLER_41_185,VGND,li1,91.0800,125.1200,0.000620
FILLER_41_173,VGND,li1,85.3300,125.1200,0.000601
FILLER_41_169,VGND,li1,84.1800,125.1200,0.000587
FILLER_41_167,VGND,li1,82.5700,125.1200,0.000587
FILLER_41_160,VGND,li1,79.8100,125.1200,0.000573
FILLER_41_138,VGND,li1,69.9200,125.1200,0.000506
FILLER_41_113,VGND,li1,57.7300,125.1200,0.000428
FILLER_41_111,VGND,li1,56.8100,125.1200,0.000413
FILLER_41_87,VGND,li1,46.4600,125.1200,0.000340
FILLER_41_25,VGND,li1,17.2500,125.1200,0.000141
FILLER_41_6,VGND,li1,8.7400,125.1200,0.000146
FILLER_40_309,VGND,li1,148.1200,119.6800,0.002935
FILLER_40_306,VGND,li1,146.7400,119.6800,0.002935
FILLER_40_288,VGND,li1,139.3800,119.6800,0.002935
FILLER_40_277,VGND,li1,134.3200,119.6800,0.002934
FILLER_40_265,VGND,li1,130.1800,119.6800,0.002934
FILLER_40_253,VGND,li1,124.6600,119.6800,0.002933
FILLER_40_249,VGND,li1,120.7500,119.6800,0.002933
