Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_42_74,VGND,li1,40.4800,125.1200,0.000211
FILLER_42_29,VGND,li1,20.2400,125.1200,0.000096
FILLER_42_25,VGND,li1,17.7100,125.1200,0.000099
FILLER_42_3,VGND,li1,7.1300,125.1200,0.000102
FILLER_41_308,VGND,li1,147.8900,125.1200,0.000567
FILLER_41_281,VGND,li1,135.4700,125.1200,0.000556
FILLER_41_273,VGND,li1,131.5600,125.1200,0.000553
FILLER_41_261,VGND,li1,128.3400,125.1200,0.000550
FILLER_41_249,VGND,li1,122.8200,125.1200,0.000542
FILLER_41_237,VGND,li1,117.3000,125.1200,0.000535
FILLER_41_225,VGND,li1,111.7800,125.1200,0.000529
FILLER_41_223,VGND,li1,108.3300,125.1200,0.000524
FILLER_41_219,VGND,li1,107.1800,125.1200,0.000524
FILLER_41_206,VGND,li1,101.6600,125.1200,0.000505
FILLER_41_194,VGND,li1,97.5200,125.1200,0.000493
FILLER_41_177,VGND,li1,87.1700,125.1200,0.000463
FILLER_41_169,VGND,li1,85.1000,125.1200,0.000455
FILLER_41_167,VGND,li1,82.5700,125.1200,0.000445
FILLER_41_159,VGND,li1,80.5000,125.1200,0.000436
FILLER_41_135,VGND,li1,69.0000,125.1200,0.000383
FILLER_41_117,VGND,li1,59.5700,125.1200,0.000326
FILLER_41_113,VGND,li1,58.4200,125.1200,0.000326
FILLER_41_109,VGND,li1,56.3500,125.1200,0.000313
FILLER_41_95,VGND,li1,49.4500,125.1200,0.000271
FILLER_41_83,VGND,li1,46.4600,125.1200,0.000252
FILLER_41_71,VGND,li1,40.9400,125.1200,0.000211
FILLER_41_48,VGND,li1,29.4400,125.1200,0.000132
FILLER_41_18,VGND,li1,14.2600,125.1200,0.000101
FILLER_40_309,VGND,li1,148.1200,119.6800,0.002345
FILLER_40_281,VGND,li1,135.0100,119.6800,0.002344
FILLER_40_277,VGND,li1,133.8600,119.6800,0.002344
FILLER_40_265,VGND,li1,130.1800,119.6800,0.002344
FILLER_40_253,VGND,li1,124.6600,119.6800,0.002344
FILLER_40_248,VGND,li1,120.5200,119.6800,0.002343
FILLER_40_236,VGND,li1,116.8400,119.6800,0.002343
FILLER_40_224,VGND,li1,111.3200,119.6800,0.002324
FILLER_40_194,VGND,li1,95.2200,119.6800,0.002117
FILLER_40_186,VGND,li1,92.9200,119.6800,0.002033
FILLER_40_178,VGND,li1,88.0900,119.6800,0.001932
FILLER_40_170,VGND,li1,85.5600,119.6800,0.001880
FILLER_40_153,VGND,li1,76.5900,119.6800,0.001649
FILLER_40_141,VGND,li1,73.1400,119.6800,0.001567
FILLER_40_128,VGND,li1,67.1600,119.6800,0.001378
FILLER_40_109,VGND,li1,58.4200,119.6800,0.001159
FILLER_40_97,VGND,li1,52.9000,119.6800,0.001045
FILLER_40_85,VGND,li1,47.3800,119.6800,0.000903
FILLER_40_76,VGND,li1,42.3200,119.6800,0.000742
FILLER_40_59,VGND,li1,32.8900,119.6800,0.000487
FILLER_40_39,VGND,li1,24.1500,119.6800,0.000289
FILLER_40_26,VGND,li1,17.9400,119.6800,0.000299
FILLER_39_305,VGND,li1,146.2800,119.6800,0.002345
FILLER_39_293,VGND,li1,143.0600,119.6800,0.002345
FILLER_39_281,VGND,li1,137.5400,119.6800,0.002344
FILLER_39_279,VGND,li1,134.0900,119.6800,0.002344
FILLER_39_275,VGND,li1,132.9400,119.6800,0.002344
FILLER_39_263,VGND,li1,127.4200,119.6800,0.002344
FILLER_39_254,VGND,li1,122.5900,119.6800,0.002343
FILLER_39_250,VGND,li1,121.4400,119.6800,0.002343
FILLER_39_222,VGND,li1,108.1000,119.6800,0.002298
FILLER_39_215,VGND,li1,104.6500,119.6800,0.002260
FILLER_39_211,VGND,li1,103.5000,119.6800,0.002260
FILLER_39_187,VGND,li1,91.7700,119.6800,0.002033
FILLER_39_181,VGND,li1,90.1600,119.6800,0.001988
FILLER_39_169,VGND,li1,83.4900,119.6800,0.001829
FILLER_39_167,VGND,li1,82.5700,119.6800,0.001777
FILLER_39_163,VGND,li1,81.4200,119.6800,0.001777
FILLER_39_149,VGND,li1,74.5200,119.6800,0.001567
FILLER_39_137,VGND,li1,71.3000,119.6800,0.001490
FILLER_39_125,VGND,li1,65.7800,119.6800,0.001378
FILLER_39_113,VGND,li1,60.2600,119.6800,0.001236
FILLER_39_100,VGND,li1,54.2800,119.6800,0.001045
FILLER_39_88,VGND,li1,48.7600,119.6800,0.000903
FILLER_39_66,VGND,li1,36.1100,119.6800,0.000572
FILLER_39_62,VGND,li1,34.9600,119.6800,0.000572
FILLER_39_15,VGND,li1,12.6500,119.6800,0.000305
FILLER_38_309,VGND,li1,148.1200,114.2400,0.001620
FILLER_38_300,VGND,li1,144.4400,114.2400,0.001620
FILLER_38_288,VGND,li1,140.7600,114.2400,0.001620
FILLER_38_276,VGND,li1,135.2400,114.2400,0.001619
FILLER_38_259,VGND,li1,124.8900,114.2400,0.001608
FILLER_38_253,VGND,li1,123.2800,114.2400,0.001608
FILLER_38_248,VGND,li1,120.5200,114.2400,0.001601
FILLER_38_233,VGND,li1,113.1600,114.2400,0.001540
FILLER_38_208,VGND,li1,101.4300,114.2400,0.001369
FILLER_38_202,VGND,li1,99.8200,114.2400,0.001369
FILLER_38_195,VGND,li1,95.4500,114.2400,0.001290
FILLER_38_177,VGND,li1,87.8600,114.2400,0.001192
FILLER_38_165,VGND,li1,84.1800,114.2400,0.001125
FILLER_38_153,VGND,li1,78.6600,114.2400,0.001059
FILLER_38_141,VGND,li1,73.1400,114.2400,0.000975
FILLER_38_137,VGND,li1,69.2300,114.2400,0.000916
FILLER_38_129,VGND,li1,66.7000,114.2400,0.000857
FILLER_38_117,VGND,li1,62.1000,114.2400,0.000797
FILLER_38_105,VGND,li1,56.5800,114.2400,0.000706
FILLER_38_99,VGND,li1,51.2900,114.2400,0.000641
FILLER_38_95,VGND,li1,50.1400,114.2400,0.000605
FILLER_38_66,VGND,li1,36.1100,114.2400,0.000393
FILLER_38_42,VGND,li1,25.5300,114.2400,0.000183
FILLER_38_3,VGND,li1,7.1300,114.2400,0.000188
FILLER_37_310,VGND,li1,148.3500,114.2400,0.001620
FILLER_37_297,VGND,li1,142.3700,114.2400,0.001620
FILLER_37_287,VGND,li1,137.7700,114.2400,0.001619
FILLER_37_281,VGND,li1,135.0100,114.2400,0.001619
FILLER_37_274,VGND,li1,132.9400,114.2400,0.001619
FILLER_37_232,VGND,li1,112.4700,114.2400,0.001512
FILLER_37_225,VGND,li1,109.4800,114.2400,0.001487
FILLER_37_219,VGND,li1,106.4900,114.2400,0.001459
FILLER_37_214,VGND,li1,104.1900,114.2400,0.001430
FILLER_37_206,VGND,li1,102.1200,114.2400,0.001401
FILLER_37_194,VGND,li1,97.5200,114.2400,0.001315
FILLER_37_190,VGND,li1,93.1500,114.2400,0.001260
FILLER_37_177,VGND,li1,87.4000,114.2400,0.001192
FILLER_37_169,VGND,li1,85.1000,114.2400,0.001157
FILLER_37_160,VGND,li1,80.9600,114.2400,0.001094
FILLER_37_148,VGND,li1,76.3600,114.2400,0.001024
FILLER_37_136,VGND,li1,70.8400,114.2400,0.000916
FILLER_37_124,VGND,li1,65.3200,114.2400,0.000857
FILLER_37_104,VGND,li1,53.5900,114.2400,0.000677
FILLER_37_90,VGND,li1,47.6100,114.2400,0.000572
FILLER_37_57,VGND,li1,32.4300,114.2400,0.000329
FILLER_37_53,VGND,li1,30.5900,114.2400,0.000297
FILLER_37_41,VGND,li1,27.1400,114.2400,0.000236
FILLER_37_9,VGND,li1,11.0400,114.2400,0.000188
FILLER_36_309,VGND,li1,148.1200,108.8000,0.000545
FILLER_36_273,VGND,li1,132.4800,108.8000,0.000531
FILLER_36_261,VGND,li1,126.5000,108.8000,0.000524
FILLER_36_251,VGND,li1,121.2100,108.8000,0.000518
FILLER_36_213,VGND,li1,103.7300,108.8000,0.000496
FILLER_36_209,VGND,li1,102.5800,108.8000,0.000488
FILLER_36_197,VGND,li1,98.9000,108.8000,0.000483
FILLER_36_188,VGND,li1,93.8400,108.8000,0.000467
FILLER_36_176,VGND,li1,89.2400,108.8000,0.000451
FILLER_36_164,VGND,li1,83.7200,108.8000,0.000439
FILLER_36_152,VGND,li1,78.2000,108.8000,0.000416
FILLER_36_116,VGND,li1,59.3400,108.8000,0.000333
FILLER_36_102,VGND,li1,52.9000,108.8000,0.000295
FILLER_36_83,VGND,li1,43.9300,108.8000,0.000226
FILLER_36_79,VGND,li1,42.7800,108.8000,0.000226
FILLER_36_48,VGND,li1,28.0600,108.8000,0.000119
FILLER_36_9,VGND,li1,9.8900,108.8000,0.000103
FILLER_36_3,VGND,li1,8.2800,108.8000,0.000103
FILLER_35_309,VGND,li1,148.1200,108.8000,0.000545
FILLER_35_281,VGND,li1,136.1600,108.8000,0.000537
FILLER_35_279,VGND,li1,134.0900,108.8000,0.000534
FILLER_35_267,VGND,li1,131.1000,108.8000,0.000531
FILLER_35_255,VGND,li1,125.5800,108.8000,0.000524
FILLER_35_231,VGND,li1,112.0100,108.8000,0.000507
FILLER_35_225,VGND,li1,110.4000,108.8000,0.000503
FILLER_35_207,VGND,li1,100.9700,108.8000,0.000488
FILLER_35_197,VGND,li1,96.8300,108.8000,0.000474
FILLER_35_185,VGND,li1,93.3800,108.8000,0.000467
FILLER_35_173,VGND,li1,87.8600,108.8000,0.000451
FILLER_35_161,VGND,li1,80.2700,108.8000,0.000423
FILLER_35_146,VGND,li1,72.9100,108.8000,0.000400
FILLER_35_139,VGND,li1,70.1500,108.8000,0.000389
FILLER_35_131,VGND,li1,67.6200,108.8000,0.000378
FILLER_35_124,VGND,li1,63.2500,108.8000,0.000348
FILLER_35_108,VGND,li1,55.4300,108.8000,0.000311
FILLER_35_61,VGND,li1,33.8100,108.8000,0.000163
FILLER_35_57,VGND,li1,32.6600,108.8000,0.000146
FILLER_35_42,VGND,li1,25.3000,108.8000,0.000095
FILLER_35_15,VGND,li1,12.8800,108.8000,0.000103
FILLER_35_3,VGND,li1,9.6600,108.8000,0.000103
FILLER_34_309,VGND,li1,148.1200,103.3600,0.001413
FILLER_34_290,VGND,li1,139.3800,103.3600,0.001407
FILLER_34_233,VGND,li1,114.5400,103.3600,0.001257
FILLER_34_221,VGND,li1,109.9400,103.3600,0.001208
FILLER_34_209,VGND,li1,104.4200,103.3600,0.001143
FILLER_34_197,VGND,li1,98.9000,103.3600,0.001089
FILLER_34_193,VGND,li1,94.9900,103.3600,0.001046
FILLER_34_181,VGND,li1,91.5400,103.3600,0.001009
FILLER_34_173,VGND,li1,85.3300,103.3600,0.000937
FILLER_34_165,VGND,li1,83.2600,103.3600,0.000898
FILLER_34_153,VGND,li1,78.6600,103.3600,0.000858
FILLER_34_141,VGND,li1,73.1400,103.3600,0.000789
FILLER_34_139,VGND,li1,69.6900,103.3600,0.000725
